"","bin","value","target","type","location"
"32226",9.7,0,"3 wk ahead","bin","Michigan"
"32227",9.8,0,"3 wk ahead","bin","Michigan"
"32228",9.9,0,"3 wk ahead","bin","Michigan"
"32229",10,0,"3 wk ahead","bin","Michigan"
"32230",10.1,0,"3 wk ahead","bin","Michigan"
"32231",10.2,0,"3 wk ahead","bin","Michigan"
"32232",10.3,0,"3 wk ahead","bin","Michigan"
"32233",10.4,0,"3 wk ahead","bin","Michigan"
"32234",10.5,0,"3 wk ahead","bin","Michigan"
"32235",10.6,0,"3 wk ahead","bin","Michigan"
"32236",10.7,0,"3 wk ahead","bin","Michigan"
"32237",10.8,0,"3 wk ahead","bin","Michigan"
"32238",10.9,0,"3 wk ahead","bin","Michigan"
"32239",11,0,"3 wk ahead","bin","Michigan"
"32240",11.1,0,"3 wk ahead","bin","Michigan"
"32241",11.2,0,"3 wk ahead","bin","Michigan"
"32242",11.3,0,"3 wk ahead","bin","Michigan"
"32243",11.4,0,"3 wk ahead","bin","Michigan"
"32244",11.5,0,"3 wk ahead","bin","Michigan"
"32245",11.6,0,"3 wk ahead","bin","Michigan"
"32246",11.7,0,"3 wk ahead","bin","Michigan"
"32247",11.8,0,"3 wk ahead","bin","Michigan"
"32248",11.9,0,"3 wk ahead","bin","Michigan"
"32249",12,0,"3 wk ahead","bin","Michigan"
"32250",12.1,0,"3 wk ahead","bin","Michigan"
"32251",12.2,0,"3 wk ahead","bin","Michigan"
"32252",12.3,0,"3 wk ahead","bin","Michigan"
"32253",12.4,0,"3 wk ahead","bin","Michigan"
"32254",12.5,0,"3 wk ahead","bin","Michigan"
"32255",12.6,0,"3 wk ahead","bin","Michigan"
"32256",12.7,0,"3 wk ahead","bin","Michigan"
"32257",12.8,0,"3 wk ahead","bin","Michigan"
"32258",12.9,0,"3 wk ahead","bin","Michigan"
"32259",13,0,"3 wk ahead","bin","Michigan"
"32260",13.1,0,"3 wk ahead","bin","Michigan"
"32261",13.2,0,"3 wk ahead","bin","Michigan"
"32262",13.3,0,"3 wk ahead","bin","Michigan"
"32263",13.4,0,"3 wk ahead","bin","Michigan"
"32264",13.5,0,"3 wk ahead","bin","Michigan"
"32265",13.6,0,"3 wk ahead","bin","Michigan"
"32266",13.7,0,"3 wk ahead","bin","Michigan"
"32267",13.8,0,"3 wk ahead","bin","Michigan"
"32268",13.9,0,"3 wk ahead","bin","Michigan"
"32269",14,0,"3 wk ahead","bin","Michigan"
"32270",14.1,0,"3 wk ahead","bin","Michigan"
"32271",14.2,0,"3 wk ahead","bin","Michigan"
"32272",14.3,0,"3 wk ahead","bin","Michigan"
"32273",14.4,0,"3 wk ahead","bin","Michigan"
"32274",14.5,0,"3 wk ahead","bin","Michigan"
"32275",14.6,0,"3 wk ahead","bin","Michigan"
"32276",14.7,0,"3 wk ahead","bin","Michigan"
"32277",14.8,0,"3 wk ahead","bin","Michigan"
"32278",14.9,0,"3 wk ahead","bin","Michigan"
"32279",15,0,"3 wk ahead","bin","Michigan"
"32280",15.1,0,"3 wk ahead","bin","Michigan"
"32281",15.2,0,"3 wk ahead","bin","Michigan"
"32282",15.3,0,"3 wk ahead","bin","Michigan"
"32283",15.4,0,"3 wk ahead","bin","Michigan"
"32284",15.5,0,"3 wk ahead","bin","Michigan"
"32285",15.6,0,"3 wk ahead","bin","Michigan"
"32286",15.7,0,"3 wk ahead","bin","Michigan"
"32287",15.8,0,"3 wk ahead","bin","Michigan"
"32288",15.9,0,"3 wk ahead","bin","Michigan"
"32289",16,0,"3 wk ahead","bin","Michigan"
"32290",16.1,0,"3 wk ahead","bin","Michigan"
"32291",16.2,0,"3 wk ahead","bin","Michigan"
"32292",16.3,0,"3 wk ahead","bin","Michigan"
"32293",16.4,0,"3 wk ahead","bin","Michigan"
"32294",16.5,0,"3 wk ahead","bin","Michigan"
"32295",16.6,0,"3 wk ahead","bin","Michigan"
"32296",16.7,0,"3 wk ahead","bin","Michigan"
"32297",16.8,0,"3 wk ahead","bin","Michigan"
"32298",16.9,0,"3 wk ahead","bin","Michigan"
"32299",17,0,"3 wk ahead","bin","Michigan"
"32300",17.1,0,"3 wk ahead","bin","Michigan"
"32301",17.2,0,"3 wk ahead","bin","Michigan"
"32302",17.3,0,"3 wk ahead","bin","Michigan"
"32303",17.4,0,"3 wk ahead","bin","Michigan"
"32304",17.5,0,"3 wk ahead","bin","Michigan"
"32305",17.6,0,"3 wk ahead","bin","Michigan"
"32306",17.7,0,"3 wk ahead","bin","Michigan"
"32307",17.8,0,"3 wk ahead","bin","Michigan"
"32308",17.9,0,"3 wk ahead","bin","Michigan"
"32309",18,0,"3 wk ahead","bin","Michigan"
"32310",18.1,0,"3 wk ahead","bin","Michigan"
"32311",18.2,0,"3 wk ahead","bin","Michigan"
"32312",18.3,0,"3 wk ahead","bin","Michigan"
"32313",18.4,0,"3 wk ahead","bin","Michigan"
"32314",18.5,0,"3 wk ahead","bin","Michigan"
"32315",18.6,0,"3 wk ahead","bin","Michigan"
"32316",18.7,0,"3 wk ahead","bin","Michigan"
"32317",18.8,0,"3 wk ahead","bin","Michigan"
"32318",18.9,0,"3 wk ahead","bin","Michigan"
"32319",19,0,"3 wk ahead","bin","Michigan"
"32320",19.1,0,"3 wk ahead","bin","Michigan"
"32321",19.2,0,"3 wk ahead","bin","Michigan"
"32322",19.3,0,"3 wk ahead","bin","Michigan"
"32323",19.4,0,"3 wk ahead","bin","Michigan"
"32324",19.5,0,"3 wk ahead","bin","Michigan"
"32325",19.6,0,"3 wk ahead","bin","Michigan"
"32326",19.7,0,"3 wk ahead","bin","Michigan"
"32327",19.8,0,"3 wk ahead","bin","Michigan"
"32328",19.9,0,"3 wk ahead","bin","Michigan"
"32329",20,0,"3 wk ahead","bin","Michigan"
"32330",20.1,0,"3 wk ahead","bin","Michigan"
"32331",20.2,0,"3 wk ahead","bin","Michigan"
"32332",20.3,0,"3 wk ahead","bin","Michigan"
"32333",20.4,0,"3 wk ahead","bin","Michigan"
"32334",20.5,0,"3 wk ahead","bin","Michigan"
"32335",20.6,0,"3 wk ahead","bin","Michigan"
"32336",20.7,0,"3 wk ahead","bin","Michigan"
"32337",20.8,0,"3 wk ahead","bin","Michigan"
"32338",20.9,0,"3 wk ahead","bin","Michigan"
"32339",21,0,"3 wk ahead","bin","Michigan"
"32340",21.1,0,"3 wk ahead","bin","Michigan"
"32341",21.2,0,"3 wk ahead","bin","Michigan"
"32342",21.3,0,"3 wk ahead","bin","Michigan"
"32343",21.4,0,"3 wk ahead","bin","Michigan"
"32344",21.5,0,"3 wk ahead","bin","Michigan"
"32345",21.6,0,"3 wk ahead","bin","Michigan"
"32346",21.7,0,"3 wk ahead","bin","Michigan"
"32347",21.8,0,"3 wk ahead","bin","Michigan"
"32348",21.9,0,"3 wk ahead","bin","Michigan"
"32349",22,0,"3 wk ahead","bin","Michigan"
"32350",22.1,0,"3 wk ahead","bin","Michigan"
"32351",22.2,0,"3 wk ahead","bin","Michigan"
"32352",22.3,0,"3 wk ahead","bin","Michigan"
"32353",22.4,0,"3 wk ahead","bin","Michigan"
"32354",22.5,0,"3 wk ahead","bin","Michigan"
"32355",22.6,0,"3 wk ahead","bin","Michigan"
"32356",22.7,0,"3 wk ahead","bin","Michigan"
"32357",22.8,0,"3 wk ahead","bin","Michigan"
"32358",22.9,0,"3 wk ahead","bin","Michigan"
"32359",23,0,"3 wk ahead","bin","Michigan"
"32360",23.1,0,"3 wk ahead","bin","Michigan"
"32361",23.2,0,"3 wk ahead","bin","Michigan"
"32362",23.3,0,"3 wk ahead","bin","Michigan"
"32363",23.4,0,"3 wk ahead","bin","Michigan"
"32364",23.5,0,"3 wk ahead","bin","Michigan"
"32365",23.6,0,"3 wk ahead","bin","Michigan"
"32366",23.7,0,"3 wk ahead","bin","Michigan"
"32367",23.8,0,"3 wk ahead","bin","Michigan"
"32368",23.9,0,"3 wk ahead","bin","Michigan"
"32369",24,0,"3 wk ahead","bin","Michigan"
"32370",24.1,0,"3 wk ahead","bin","Michigan"
"32371",24.2,0,"3 wk ahead","bin","Michigan"
"32372",24.3,0,"3 wk ahead","bin","Michigan"
"32373",24.4,0,"3 wk ahead","bin","Michigan"
"32374",24.5,0,"3 wk ahead","bin","Michigan"
"32375",24.6,0,"3 wk ahead","bin","Michigan"
"32376",24.7,0,"3 wk ahead","bin","Michigan"
"32377",24.8,0,"3 wk ahead","bin","Michigan"
"32378",24.9,0,"3 wk ahead","bin","Michigan"
"32379",25,0,"3 wk ahead","bin","Michigan"
"32380",0,0,"4 wk ahead","bin","Michigan"
"32381",0.1,0.001,"4 wk ahead","bin","Michigan"
"32382",0.2,0.006,"4 wk ahead","bin","Michigan"
"32383",0.3,0.01,"4 wk ahead","bin","Michigan"
"32384",0.4,0.014,"4 wk ahead","bin","Michigan"
"32385",0.5,0.028,"4 wk ahead","bin","Michigan"
"32386",0.6,0.037,"4 wk ahead","bin","Michigan"
"32387",0.7,0.044,"4 wk ahead","bin","Michigan"
"32388",0.8,0.06,"4 wk ahead","bin","Michigan"
"32389",0.9,0.058,"4 wk ahead","bin","Michigan"
"32390",1,0.047,"4 wk ahead","bin","Michigan"
"32391",1.1,0.071,"4 wk ahead","bin","Michigan"
"32392",1.2,0.059,"4 wk ahead","bin","Michigan"
"32393",1.3,0.057,"4 wk ahead","bin","Michigan"
"32394",1.4,0.048,"4 wk ahead","bin","Michigan"
"32395",1.5,0.05,"4 wk ahead","bin","Michigan"
"32396",1.6,0.042,"4 wk ahead","bin","Michigan"
"32397",1.7,0.035,"4 wk ahead","bin","Michigan"
"32398",1.8,0.038,"4 wk ahead","bin","Michigan"
"32399",1.9,0.034,"4 wk ahead","bin","Michigan"
"32400",2,0.032,"4 wk ahead","bin","Michigan"
"32401",2.1,0.028,"4 wk ahead","bin","Michigan"
"32402",2.2,0.025,"4 wk ahead","bin","Michigan"
"32403",2.3,0.024,"4 wk ahead","bin","Michigan"
"32404",2.4,0.017,"4 wk ahead","bin","Michigan"
"32405",2.5,0.017,"4 wk ahead","bin","Michigan"
"32406",2.6,0.014,"4 wk ahead","bin","Michigan"
"32407",2.7,0.012,"4 wk ahead","bin","Michigan"
"32408",2.8,0.011,"4 wk ahead","bin","Michigan"
"32409",2.9,0.014,"4 wk ahead","bin","Michigan"
"32410",3,0.011,"4 wk ahead","bin","Michigan"
"32411",3.1,0.008,"4 wk ahead","bin","Michigan"
"32412",3.2,0.004,"4 wk ahead","bin","Michigan"
"32413",3.3,0.003,"4 wk ahead","bin","Michigan"
"32414",3.4,0.003,"4 wk ahead","bin","Michigan"
"32415",3.5,0.009,"4 wk ahead","bin","Michigan"
"32416",3.6,0.005,"4 wk ahead","bin","Michigan"
"32417",3.7,0.004,"4 wk ahead","bin","Michigan"
"32418",3.8,0.003,"4 wk ahead","bin","Michigan"
"32419",3.9,0,"4 wk ahead","bin","Michigan"
"32420",4,0.002,"4 wk ahead","bin","Michigan"
"32421",4.1,0.002,"4 wk ahead","bin","Michigan"
"32422",4.2,0,"4 wk ahead","bin","Michigan"
"32423",4.3,0.002,"4 wk ahead","bin","Michigan"
"32424",4.4,0.001,"4 wk ahead","bin","Michigan"
"32425",4.5,0.001,"4 wk ahead","bin","Michigan"
"32426",4.6,0.001,"4 wk ahead","bin","Michigan"
"32427",4.7,0,"4 wk ahead","bin","Michigan"
"32428",4.8,0,"4 wk ahead","bin","Michigan"
"32429",4.9,0.001,"4 wk ahead","bin","Michigan"
"32430",5,0,"4 wk ahead","bin","Michigan"
"32431",5.1,0,"4 wk ahead","bin","Michigan"
"32432",5.2,0,"4 wk ahead","bin","Michigan"
"32433",5.3,0,"4 wk ahead","bin","Michigan"
"32434",5.4,0,"4 wk ahead","bin","Michigan"
"32435",5.5,0.004,"4 wk ahead","bin","Michigan"
"32436",5.6,0,"4 wk ahead","bin","Michigan"
"32437",5.7,0,"4 wk ahead","bin","Michigan"
"32438",5.8,0,"4 wk ahead","bin","Michigan"
"32439",5.9,0.001,"4 wk ahead","bin","Michigan"
"32440",6,0,"4 wk ahead","bin","Michigan"
"32441",6.1,0,"4 wk ahead","bin","Michigan"
"32442",6.2,0.001,"4 wk ahead","bin","Michigan"
"32443",6.3,0,"4 wk ahead","bin","Michigan"
"32444",6.4,0,"4 wk ahead","bin","Michigan"
"32445",6.5,0,"4 wk ahead","bin","Michigan"
"32446",6.6,0.001,"4 wk ahead","bin","Michigan"
"32447",6.7,0,"4 wk ahead","bin","Michigan"
"32448",6.8,0,"4 wk ahead","bin","Michigan"
"32449",6.9,0,"4 wk ahead","bin","Michigan"
"32450",7,0,"4 wk ahead","bin","Michigan"
"32451",7.1,0,"4 wk ahead","bin","Michigan"
"32452",7.2,0,"4 wk ahead","bin","Michigan"
"32453",7.3,0,"4 wk ahead","bin","Michigan"
"32454",7.4,0,"4 wk ahead","bin","Michigan"
"32455",7.5,0,"4 wk ahead","bin","Michigan"
"32456",7.6,0,"4 wk ahead","bin","Michigan"
"32457",7.7,0,"4 wk ahead","bin","Michigan"
"32458",7.8,0,"4 wk ahead","bin","Michigan"
"32459",7.9,0,"4 wk ahead","bin","Michigan"
"32460",8,0,"4 wk ahead","bin","Michigan"
"32461",8.1,0,"4 wk ahead","bin","Michigan"
"32462",8.2,0,"4 wk ahead","bin","Michigan"
"32463",8.3,0,"4 wk ahead","bin","Michigan"
"32464",8.4,0,"4 wk ahead","bin","Michigan"
"32465",8.5,0,"4 wk ahead","bin","Michigan"
"32466",8.6,0,"4 wk ahead","bin","Michigan"
"32467",8.7,0,"4 wk ahead","bin","Michigan"
"32468",8.8,0,"4 wk ahead","bin","Michigan"
"32469",8.9,0,"4 wk ahead","bin","Michigan"
"32470",9,0,"4 wk ahead","bin","Michigan"
"32471",9.1,0,"4 wk ahead","bin","Michigan"
"32472",9.2,0,"4 wk ahead","bin","Michigan"
"32473",9.3,0,"4 wk ahead","bin","Michigan"
"32474",9.4,0,"4 wk ahead","bin","Michigan"
"32475",9.5,0,"4 wk ahead","bin","Michigan"
"32476",9.6,0,"4 wk ahead","bin","Michigan"
"32477",9.7,0,"4 wk ahead","bin","Michigan"
"32478",9.8,0,"4 wk ahead","bin","Michigan"
"32479",9.9,0,"4 wk ahead","bin","Michigan"
"32480",10,0,"4 wk ahead","bin","Michigan"
"32481",10.1,0,"4 wk ahead","bin","Michigan"
"32482",10.2,0,"4 wk ahead","bin","Michigan"
"32483",10.3,0,"4 wk ahead","bin","Michigan"
"32484",10.4,0,"4 wk ahead","bin","Michigan"
"32485",10.5,0,"4 wk ahead","bin","Michigan"
"32486",10.6,0,"4 wk ahead","bin","Michigan"
"32487",10.7,0,"4 wk ahead","bin","Michigan"
"32488",10.8,0,"4 wk ahead","bin","Michigan"
"32489",10.9,0,"4 wk ahead","bin","Michigan"
"32490",11,0,"4 wk ahead","bin","Michigan"
"32491",11.1,0,"4 wk ahead","bin","Michigan"
"32492",11.2,0,"4 wk ahead","bin","Michigan"
"32493",11.3,0,"4 wk ahead","bin","Michigan"
"32494",11.4,0,"4 wk ahead","bin","Michigan"
"32495",11.5,0,"4 wk ahead","bin","Michigan"
"32496",11.6,0,"4 wk ahead","bin","Michigan"
"32497",11.7,0,"4 wk ahead","bin","Michigan"
"32498",11.8,0,"4 wk ahead","bin","Michigan"
"32499",11.9,0,"4 wk ahead","bin","Michigan"
"32500",12,0,"4 wk ahead","bin","Michigan"
"32501",12.1,0,"4 wk ahead","bin","Michigan"
"32502",12.2,0,"4 wk ahead","bin","Michigan"
"32503",12.3,0,"4 wk ahead","bin","Michigan"
"32504",12.4,0,"4 wk ahead","bin","Michigan"
"32505",12.5,0,"4 wk ahead","bin","Michigan"
"32506",12.6,0,"4 wk ahead","bin","Michigan"
"32507",12.7,0,"4 wk ahead","bin","Michigan"
"32508",12.8,0,"4 wk ahead","bin","Michigan"
"32509",12.9,0,"4 wk ahead","bin","Michigan"
"32510",13,0,"4 wk ahead","bin","Michigan"
"32511",13.1,0,"4 wk ahead","bin","Michigan"
"32512",13.2,0,"4 wk ahead","bin","Michigan"
"32513",13.3,0,"4 wk ahead","bin","Michigan"
"32514",13.4,0,"4 wk ahead","bin","Michigan"
"32515",13.5,0,"4 wk ahead","bin","Michigan"
"32516",13.6,0,"4 wk ahead","bin","Michigan"
"32517",13.7,0,"4 wk ahead","bin","Michigan"
"32518",13.8,0,"4 wk ahead","bin","Michigan"
"32519",13.9,0,"4 wk ahead","bin","Michigan"
"32520",14,0,"4 wk ahead","bin","Michigan"
"32521",14.1,0,"4 wk ahead","bin","Michigan"
"32522",14.2,0,"4 wk ahead","bin","Michigan"
"32523",14.3,0,"4 wk ahead","bin","Michigan"
"32524",14.4,0,"4 wk ahead","bin","Michigan"
"32525",14.5,0,"4 wk ahead","bin","Michigan"
"32526",14.6,0,"4 wk ahead","bin","Michigan"
"32527",14.7,0,"4 wk ahead","bin","Michigan"
"32528",14.8,0,"4 wk ahead","bin","Michigan"
"32529",14.9,0,"4 wk ahead","bin","Michigan"
"32530",15,0,"4 wk ahead","bin","Michigan"
"32531",15.1,0,"4 wk ahead","bin","Michigan"
"32532",15.2,0,"4 wk ahead","bin","Michigan"
"32533",15.3,0,"4 wk ahead","bin","Michigan"
"32534",15.4,0,"4 wk ahead","bin","Michigan"
"32535",15.5,0,"4 wk ahead","bin","Michigan"
"32536",15.6,0,"4 wk ahead","bin","Michigan"
"32537",15.7,0,"4 wk ahead","bin","Michigan"
"32538",15.8,0,"4 wk ahead","bin","Michigan"
"32539",15.9,0,"4 wk ahead","bin","Michigan"
"32540",16,0,"4 wk ahead","bin","Michigan"
"32541",16.1,0,"4 wk ahead","bin","Michigan"
"32542",16.2,0,"4 wk ahead","bin","Michigan"
"32543",16.3,0,"4 wk ahead","bin","Michigan"
"32544",16.4,0,"4 wk ahead","bin","Michigan"
"32545",16.5,0,"4 wk ahead","bin","Michigan"
"32546",16.6,0,"4 wk ahead","bin","Michigan"
"32547",16.7,0,"4 wk ahead","bin","Michigan"
"32548",16.8,0,"4 wk ahead","bin","Michigan"
"32549",16.9,0,"4 wk ahead","bin","Michigan"
"32550",17,0,"4 wk ahead","bin","Michigan"
"32551",17.1,0,"4 wk ahead","bin","Michigan"
"32552",17.2,0,"4 wk ahead","bin","Michigan"
"32553",17.3,0,"4 wk ahead","bin","Michigan"
"32554",17.4,0,"4 wk ahead","bin","Michigan"
"32555",17.5,0,"4 wk ahead","bin","Michigan"
"32556",17.6,0,"4 wk ahead","bin","Michigan"
"32557",17.7,0,"4 wk ahead","bin","Michigan"
"32558",17.8,0,"4 wk ahead","bin","Michigan"
"32559",17.9,0,"4 wk ahead","bin","Michigan"
"32560",18,0,"4 wk ahead","bin","Michigan"
"32561",18.1,0,"4 wk ahead","bin","Michigan"
"32562",18.2,0,"4 wk ahead","bin","Michigan"
"32563",18.3,0,"4 wk ahead","bin","Michigan"
"32564",18.4,0,"4 wk ahead","bin","Michigan"
"32565",18.5,0,"4 wk ahead","bin","Michigan"
"32566",18.6,0,"4 wk ahead","bin","Michigan"
"32567",18.7,0,"4 wk ahead","bin","Michigan"
"32568",18.8,0,"4 wk ahead","bin","Michigan"
"32569",18.9,0,"4 wk ahead","bin","Michigan"
"32570",19,0,"4 wk ahead","bin","Michigan"
"32571",19.1,0,"4 wk ahead","bin","Michigan"
"32572",19.2,0,"4 wk ahead","bin","Michigan"
"32573",19.3,0,"4 wk ahead","bin","Michigan"
"32574",19.4,0,"4 wk ahead","bin","Michigan"
"32575",19.5,0,"4 wk ahead","bin","Michigan"
"32576",19.6,0,"4 wk ahead","bin","Michigan"
"32577",19.7,0,"4 wk ahead","bin","Michigan"
"32578",19.8,0,"4 wk ahead","bin","Michigan"
"32579",19.9,0,"4 wk ahead","bin","Michigan"
"32580",20,0,"4 wk ahead","bin","Michigan"
"32581",20.1,0,"4 wk ahead","bin","Michigan"
"32582",20.2,0,"4 wk ahead","bin","Michigan"
"32583",20.3,0,"4 wk ahead","bin","Michigan"
"32584",20.4,0,"4 wk ahead","bin","Michigan"
"32585",20.5,0,"4 wk ahead","bin","Michigan"
"32586",20.6,0,"4 wk ahead","bin","Michigan"
"32587",20.7,0,"4 wk ahead","bin","Michigan"
"32588",20.8,0,"4 wk ahead","bin","Michigan"
"32589",20.9,0,"4 wk ahead","bin","Michigan"
"32590",21,0,"4 wk ahead","bin","Michigan"
"32591",21.1,0,"4 wk ahead","bin","Michigan"
"32592",21.2,0,"4 wk ahead","bin","Michigan"
"32593",21.3,0,"4 wk ahead","bin","Michigan"
"32594",21.4,0,"4 wk ahead","bin","Michigan"
"32595",21.5,0,"4 wk ahead","bin","Michigan"
"32596",21.6,0,"4 wk ahead","bin","Michigan"
"32597",21.7,0,"4 wk ahead","bin","Michigan"
"32598",21.8,0,"4 wk ahead","bin","Michigan"
"32599",21.9,0,"4 wk ahead","bin","Michigan"
"32600",22,0,"4 wk ahead","bin","Michigan"
"32601",22.1,0,"4 wk ahead","bin","Michigan"
"32602",22.2,0,"4 wk ahead","bin","Michigan"
"32603",22.3,0,"4 wk ahead","bin","Michigan"
"32604",22.4,0,"4 wk ahead","bin","Michigan"
"32605",22.5,0,"4 wk ahead","bin","Michigan"
"32606",22.6,0,"4 wk ahead","bin","Michigan"
"32607",22.7,0,"4 wk ahead","bin","Michigan"
"32608",22.8,0,"4 wk ahead","bin","Michigan"
"32609",22.9,0,"4 wk ahead","bin","Michigan"
"32610",23,0,"4 wk ahead","bin","Michigan"
"32611",23.1,0,"4 wk ahead","bin","Michigan"
"32612",23.2,0,"4 wk ahead","bin","Michigan"
"32613",23.3,0,"4 wk ahead","bin","Michigan"
"32614",23.4,0,"4 wk ahead","bin","Michigan"
"32615",23.5,0,"4 wk ahead","bin","Michigan"
"32616",23.6,0,"4 wk ahead","bin","Michigan"
"32617",23.7,0,"4 wk ahead","bin","Michigan"
"32618",23.8,0,"4 wk ahead","bin","Michigan"
"32619",23.9,0,"4 wk ahead","bin","Michigan"
"32620",24,0,"4 wk ahead","bin","Michigan"
"32621",24.1,0,"4 wk ahead","bin","Michigan"
"32622",24.2,0,"4 wk ahead","bin","Michigan"
"32623",24.3,0,"4 wk ahead","bin","Michigan"
"32624",24.4,0,"4 wk ahead","bin","Michigan"
"32625",24.5,0,"4 wk ahead","bin","Michigan"
"32626",24.6,0,"4 wk ahead","bin","Michigan"
"32627",24.7,0,"4 wk ahead","bin","Michigan"
"32628",24.8,0,"4 wk ahead","bin","Michigan"
"32629",24.9,0,"4 wk ahead","bin","Michigan"
"32630",25,0,"4 wk ahead","bin","Michigan"
"32631",0,0.001,"5 wk ahead","bin","Michigan"
"32632",0.1,0.006,"5 wk ahead","bin","Michigan"
"32633",0.2,0.009,"5 wk ahead","bin","Michigan"
"32634",0.3,0.019,"5 wk ahead","bin","Michigan"
"32635",0.4,0.029,"5 wk ahead","bin","Michigan"
"32636",0.5,0.034,"5 wk ahead","bin","Michigan"
"32637",0.6,0.043,"5 wk ahead","bin","Michigan"
"32638",0.7,0.044,"5 wk ahead","bin","Michigan"
"32639",0.8,0.061,"5 wk ahead","bin","Michigan"
"32640",0.9,0.045,"5 wk ahead","bin","Michigan"
"32641",1,0.046,"5 wk ahead","bin","Michigan"
"32642",1.1,0.051,"5 wk ahead","bin","Michigan"
"32643",1.2,0.038,"5 wk ahead","bin","Michigan"
"32644",1.3,0.037,"5 wk ahead","bin","Michigan"
"32645",1.4,0.051,"5 wk ahead","bin","Michigan"
"32646",1.5,0.039,"5 wk ahead","bin","Michigan"
"32647",1.6,0.048,"5 wk ahead","bin","Michigan"
"32648",1.7,0.039,"5 wk ahead","bin","Michigan"
"32649",1.8,0.039,"5 wk ahead","bin","Michigan"
"32650",1.9,0.047,"5 wk ahead","bin","Michigan"
"32651",2,0.026,"5 wk ahead","bin","Michigan"
"32652",2.1,0.025,"5 wk ahead","bin","Michigan"
"32653",2.2,0.024,"5 wk ahead","bin","Michigan"
"32654",2.3,0.022,"5 wk ahead","bin","Michigan"
"32655",2.4,0.024,"5 wk ahead","bin","Michigan"
"32656",2.5,0.015,"5 wk ahead","bin","Michigan"
"32657",2.6,0.011,"5 wk ahead","bin","Michigan"
"32658",2.7,0.012,"5 wk ahead","bin","Michigan"
"32659",2.8,0.016,"5 wk ahead","bin","Michigan"
"32660",2.9,0.014,"5 wk ahead","bin","Michigan"
"32661",3,0.009,"5 wk ahead","bin","Michigan"
"32662",3.1,0.01,"5 wk ahead","bin","Michigan"
"32663",3.2,0.006,"5 wk ahead","bin","Michigan"
"32664",3.3,0.005,"5 wk ahead","bin","Michigan"
"32665",3.4,0.007,"5 wk ahead","bin","Michigan"
"32666",3.5,0.005,"5 wk ahead","bin","Michigan"
"32667",3.6,0.004,"5 wk ahead","bin","Michigan"
"32668",3.7,0.005,"5 wk ahead","bin","Michigan"
"32669",3.8,0.003,"5 wk ahead","bin","Michigan"
"32670",3.9,0.001,"5 wk ahead","bin","Michigan"
"32671",4,0.003,"5 wk ahead","bin","Michigan"
"32672",4.1,0.005,"5 wk ahead","bin","Michigan"
"32673",4.2,0.002,"5 wk ahead","bin","Michigan"
"32674",4.3,0.002,"5 wk ahead","bin","Michigan"
"32675",4.4,0.004,"5 wk ahead","bin","Michigan"
"32676",4.5,0,"5 wk ahead","bin","Michigan"
"32677",4.6,0.003,"5 wk ahead","bin","Michigan"
"32678",4.7,0,"5 wk ahead","bin","Michigan"
"32679",4.8,0,"5 wk ahead","bin","Michigan"
"32680",4.9,0,"5 wk ahead","bin","Michigan"
"32681",5,0.001,"5 wk ahead","bin","Michigan"
"32682",5.1,0.001,"5 wk ahead","bin","Michigan"
"32683",5.2,0.001,"5 wk ahead","bin","Michigan"
"32684",5.3,0.002,"5 wk ahead","bin","Michigan"
"32685",5.4,0,"5 wk ahead","bin","Michigan"
"32686",5.5,0.003,"5 wk ahead","bin","Michigan"
"32687",5.6,0,"5 wk ahead","bin","Michigan"
"32688",5.7,0.001,"5 wk ahead","bin","Michigan"
"32689",5.8,0,"5 wk ahead","bin","Michigan"
"32690",5.9,0.001,"5 wk ahead","bin","Michigan"
"32691",6,0,"5 wk ahead","bin","Michigan"
"32692",6.1,0,"5 wk ahead","bin","Michigan"
"32693",6.2,0,"5 wk ahead","bin","Michigan"
"32694",6.3,0,"5 wk ahead","bin","Michigan"
"32695",6.4,0,"5 wk ahead","bin","Michigan"
"32696",6.5,0,"5 wk ahead","bin","Michigan"
"32697",6.6,0,"5 wk ahead","bin","Michigan"
"32698",6.7,0,"5 wk ahead","bin","Michigan"
"32699",6.8,0,"5 wk ahead","bin","Michigan"
"32700",6.9,0,"5 wk ahead","bin","Michigan"
"32701",7,0,"5 wk ahead","bin","Michigan"
"32702",7.1,0,"5 wk ahead","bin","Michigan"
"32703",7.2,0,"5 wk ahead","bin","Michigan"
"32704",7.3,0,"5 wk ahead","bin","Michigan"
"32705",7.4,0,"5 wk ahead","bin","Michigan"
"32706",7.5,0.001,"5 wk ahead","bin","Michigan"
"32707",7.6,0,"5 wk ahead","bin","Michigan"
"32708",7.7,0,"5 wk ahead","bin","Michigan"
"32709",7.8,0,"5 wk ahead","bin","Michigan"
"32710",7.9,0,"5 wk ahead","bin","Michigan"
"32711",8,0,"5 wk ahead","bin","Michigan"
"32712",8.1,0,"5 wk ahead","bin","Michigan"
"32713",8.2,0,"5 wk ahead","bin","Michigan"
"32714",8.3,0,"5 wk ahead","bin","Michigan"
"32715",8.4,0,"5 wk ahead","bin","Michigan"
"32716",8.5,0,"5 wk ahead","bin","Michigan"
"32717",8.6,0,"5 wk ahead","bin","Michigan"
"32718",8.7,0,"5 wk ahead","bin","Michigan"
"32719",8.8,0,"5 wk ahead","bin","Michigan"
"32720",8.9,0,"5 wk ahead","bin","Michigan"
